"If [A]","Distance [meter]","B_Rad2 []"
500,1.013159775,1.03120549641867
500,1.01437314,1.05773887237257
500,1.015586505,1.08426428641411
500,1.01679987,1.10159531055821
500,1.018013235,1.11797256481332
500,1.0192266,1.13433214405843
500,1.020439965,1.14600359948637
500,1.02165333,1.14826673274869
500,1.022866695,1.1505125544448
500,1.02408006,1.1810448981629
500,1.025293425,1.17985352732829
500,1.02650679,1.17865434787236
500,1.027720155,1.17749401240952
500,1.02893352,1.17681095179759
500,1.030146885,1.17612287170911
500,1.03136025,1.17542977106991
500,1.032573615,1.17513424977247
500,1.03378698,1.17442760225812
500,1.035000345,1.17371702683652
500,1.03621371,1.17383746029335
500,1.037427075,1.1731152036007
500,1.03864044,1.17238914813028
500,1.039853805,1.17137864996825
500,1.04106717,1.17071280902354
500,1.042280535,1.17004236312156
500,1.0434939,1.16976237804499
500,1.044707265,1.16971401356496
500,1.04592063,1.16965961134094
500,1.047133995,1.15150311900332
500,1.04834736,1.144307997855
500,1.049560725,1.1370977076295
500,1.05077409,1.12597690492694
500,1.051987455,1.11139778138397
500,1.05320082,1.09680043645277
500,1.054414185,1.08367805894783
500,1.05562755,1.06126110135811
500,1.056840915,1.03882984812584
500,1.05805428,0.98878577055287
500,1.059267645,0.950920759481487
500,1.06048101,0.913058506218633
500,1.061694375,0.875199034508256
500,1.06290774,0.960275652934263
500,1.064121105,0.944037840028505
500,1.06533447,0.927827268070823
500,1.066547835,0.926048632383593
500,1.0677612,0.925220654401192
500,1.068974565,0.924423781045096
500,1.07018793,0.933069376416809
500,1.071401295,0.951415248527793
500,1.07261466,0.969792716830465
500,1.073828025,0.946846202291483
500,1.07504139,0.978495727122137
500,1.076254755,1.01015518236773
500,1.07746812,1.04505877134736
500,1.078681485,1.08031626454273
500,1.07989485,1.11557274797053
500,1.081108215,1.10374214751377
500,1.08232158,1.12064943765723
500,1.083534945,1.137537318716
500,1.08474831,1.15167394327359
500,1.085961675,1.15885049373776
500,1.08717504,1.16600670754506
500,1.088388405,1.20375027176908
500,1.08960177,1.20036751237394
500,1.090815135,1.19697768787377
500,1.0920285,1.19358079634068
500,1.093241865,1.1908990756734
500,1.09445523,1.18814688495232
500,1.095668595,1.18539170392263
500,1.09688196,1.19516212398828
500,1.098095325,1.19136788434778
500,1.09930869,1.1875759817227
500,1.100522055,1.1829521303375
500,1.10173542,1.17800184115202
500,1.102948785,1.17305795165563
500,1.10416215,1.1772843177585
500,1.105375515,1.16591683884253
500,1.10658888,1.15456363211661
500,1.107802245,1.14053354090797
500,1.10901561,1.12385422237107
500,1.110228975,1.107191388585
500,1.11144234,1.06839766594077
500,1.112655705,1.03654758816095
500,1.11386907,1.00470618457853
500,1.115082435,0.971767910148179
500,1.1162958,0.934193539564182
500,1.117509165,0.896619302952922
500,1.11872253,0.806599363338245
500,1.119935895,0.753121793615994
500,1.12114926,0.699626741852373
500,1.122362625,0.64611423823759
500,1.12357599,0.656795783271141
500,1.124789355,0.611406271074554
500,1.12600272,0.566016267792862
500,1.127216085,0.528778655136213
500,1.12842945,0.492237668164151
500,1.129642815,0.455700451729238
500,1.13085618,0.441273210911712
500,1.132069545,0.427060398876072
500,1.13328291,0.412856082500178
500,1.134496275,0.403422665899497
500,1.13570964,0.395438950564888
500,1.136923005,0.387460314027496
500,1.13813637,0.382200664673658
500,1.139349735,0.381548294705182
500,1.1405631,0.380896919395045
500,1.141776465,0.312019716886261
500,1.14298983,0.314873622139145
500,1.144203195,0.317702293746242
500,1.14541656,0.366022767026849
500,1.146629925,0.353080003897352
500,1.14784329,0.340123745914274
500,1.149056655,0.327074904143741
500,1.15027002,0.314731996193909
500,1.151483385,0.302378596932469
500,1.15269675,0.290014713616554
500,1.153910115,0.289090228192101
500,1.15512348,0.278217775117691
500,1.156336845,0.267339402519104
500,1.15755021,0.257306007416774
500,1.158763575,0.247372189702122
500,1.15997694,0.237434758835886
500,1.161190305,0.228106111119087
500,1.16240367,0.218581689597654
500,1.163617035,0.209054586539938
500,1.1648304,0.201087690337157
500,1.166043765,0.192921227883998
500,1.16725713,0.184753083858411
500,1.168470495,0.177184271372298
500,1.16968386,0.169211875625977
500,1.170897225,0.161237658310276
500,1.17211059,0.148596654354461
500,1.173323955,0.143313218452938
500,1.17453732,0.138028582450086
500,1.175750685,0.132484091653213
500,1.17696405,0.126660794334788
500,1.178177415,0.120836528027396
500,1.17939078,0.115318191200596
500,1.180604145,0.109346107451371
500,1.18181751,0.103373404454199
500,1.183030875,0.097400085539675
500,1.18424424,0.0919344171108909
500,1.185457605,0.0859848947654272
500,1.18667097,0.0800355864413904
500,1.187884335,0.0736780528575879
500,1.1890977,0.0671251181932574
500,1.190311065,0.0605725728592443
500,1.19152443,0.0626870713403527
500,1.192737795,0.0584309503882273
500,1.19395116,0.0541759315889456
500,1.195164525,0.0507231255117402
500,1.19637789,0.0475241961813227
500,1.197591255,0.0443270782479108
500,1.19880462,0.0417216286378077
500,1.200017985,0.0397958502200558
500,1.20123135,0.0378710652531455
500,1.202444715,0.0246922296204764
500,1.20365808,0.0243731398006979
500,1.204871445,0.0240518835051883
500,1.20608481,0.0232603813214054
500,1.207298175,0.0216135369133122
500,1.20851154,0.0199635769025893
500,1.209724905,0.0174159716519006
500,1.21093827,0.0130182938799357
500,1.212151635,0.00861816163304612
500,1.213365,0.00421557762663429
