"If [A]","Distance [meter]","B_Rad2 []"
500,4.07204455,-1.18268896769892
500,4.076898,-1.18265373034596
500,4.08175145,-1.17536232218784
500,4.0866049,-1.17239851980756
500,4.09145835,-1.13879569273223
500,4.0963118,-1.10253359944808
500,4.10116525,-0.986941568502709
500,4.1060187,-0.942878117683113
500,4.11087215,-0.929852267433538
500,4.1157256,-0.979069833164182
500,4.12057905,-1.09703261848338
500,4.1254325,-1.20836120578301
500,4.13028595,-1.22404667785041
500,4.1351394,-1.20364677202093
500,4.13999285,-1.1778555158685
500,4.1448463,-1.10078074572634
500,4.14969975,-0.965029368969697
500,4.1545532,-0.793937320429273
500,4.15940665,-0.654086266120962
500,4.1642601,-0.523134717429379
500,4.16911355,-0.401648452596763
500,4.173967,-0.335599023853206
500,4.17882045,-0.302377777014504
500,4.1836739,-0.246199184160143
500,4.18852735,-0.243952680267523
500,4.1933808,-0.209940609148845
500,4.19823425,-0.207903874956946
500,4.2030877,-0.175622224999542
500,4.20794115,-0.150647705670877
500,4.2127946,-0.126095396844023
500,4.21764805,-0.101873836927103
500,4.2225015,-0.0796136494970209
500,4.22735495,-0.0594821233872391
500,4.2322084,-0.0413410025573979
500,4.23706185,-0.0257521370935004
500,4.2419153,-0.0117512007888028
500,4.24676875,-0.00226205364500706
500,4.2516222,0.0126317593736227
500,4.25647565,0.0302451020750078
500,4.2613291,0.0481425952593049
500,4.26618255,0.0673232267440297
500,4.271036,0.0840953146462752
500,4.27588945,0.106533507925063
500,4.2807429,0.131500063653995
500,4.28559635,0.137749108039717
500,4.2904498,0.15588191740464
500,4.29530325,0.154453956229913
500,4.3001567,0.203176625220623
500,4.30501015,0.221095858026489
500,4.3098636,0.277061816338494
500,4.31471705,0.318070054438705
500,4.3195705,0.392676135530088
500,4.32442395,0.484943638763665
500,4.3292774,0.576383176410277
500,4.33413085,0.675558827631938
500,4.3389843,0.829006144627812
500,4.34383775,0.98353509007642
500,4.3486912,1.10437946889945
500,4.35354465,1.14654436926939
500,4.3583981,1.09128167748762
500,4.36325155,0.975374352763748
500,4.368105,0.953472252461139
500,4.37295845,0.968820652801768
500,4.3778119,1.01383590570932
500,4.38266535,1.10913587576753
500,4.3875188,1.14143367746066
500,4.39237225,1.17186472993423
500,4.3972257,1.17703986027476
500,4.40207915,1.18073034421244
500,4.4069326,1.1870307286259
500,4.41178605,1.1645401519041
500,4.4166395,1.14990705515216
500,4.42149295,1.11011136334404
500,4.4263464,0.985343996329006
500,4.43119985,0.954204919954512
500,4.4360533,0.947406981567706
500,4.44090675,1.01762202003223
500,4.4457602,1.09064258739763
500,4.45061365,1.16602394767287
500,4.4554671,1.1857885339319
500,4.46032055,1.18480698554733
500,4.465174,1.18588985378493
500,4.47002745,1.18472405536498
500,4.4748809,1.15949563753101
500,4.47973435,1.14721437397526
500,4.4845878,1.07066491775786
500,4.48944125,1.00755003761719
500,4.4942947,0.927525399288506
500,4.49914815,0.950260640456578
500,4.5040016,0.970302843470608
500,4.50885505,1.07932166782416
500,4.5137085,1.13057487413727
500,4.51856195,1.15187929779568
500,4.5234154,1.16283938508401
500,4.52826885,1.18453302602713
500,4.5331223,1.18103874065976
500,4.53797575,1.18055625817632
500,4.5428292,1.16807195523934
500,4.54768265,1.08206701086608
500,4.5525361,0.985367943594126
500,4.55738955,0.998948369528125
500,4.562243,0.942871424082826
500,4.56709645,0.947226130828468
500,4.5719499,1.07157928105422
500,4.57680335,1.11383554312828
500,4.5816568,1.14831107062337
500,4.58651025,1.18525883780369
500,4.5913637,1.18155663164343
500,4.59621715,1.18623193031611
500,4.6010706,1.18300596608586
500,4.60592405,1.18711458767365
500,4.6107775,1.13921549813204
500,4.61563095,1.0632162005472
500,4.6204844,0.975373648259567
500,4.62533785,0.938414360516065
500,4.6301913,0.941502262042497
500,4.63504475,1.00617151961954
500,4.6398982,1.13685563454661
500,4.64475165,1.14557766031674
500,4.6496051,1.19204382926781
500,4.65445855,1.18451613219115
500,4.659312,1.18876011199641
500,4.66416545,1.18251422313381
500,4.6690189,1.18374709791117
500,4.67387235,1.13240980891384
500,4.6787258,1.04839245844498
500,4.68357925,1.02545071760437
500,4.6884327,0.927878360219221
500,4.69328615,0.933632567156401
500,4.6981396,1.00139803209648
500,4.70299305,1.07535080970651
500,4.7078465,1.13909143274935
500,4.71269995,1.177693134269
500,4.7175534,1.18158144657816
500,4.72240685,1.18281423318989
500,4.7272603,1.18032920312392
500,4.73211375,1.17733871442294
500,4.7369672,1.15476599788371
500,4.74182065,1.12411468353938
500,4.7466741,0.984808794514393
500,4.75152755,0.939056289386864
500,4.756381,0.764113930173887
500,4.76123445,0.67589670057956
500,4.7660879,0.63456995805943
500,4.77094135,0.554747448212685
500,4.7757948,0.483125418803319
500,4.78064825,0.434623324015259
500,4.7855017,0.364698572250262
500,4.79035515,0.310453850622729
500,4.7952086,0.268163435345781
500,4.80006205,0.231483681244838
500,4.8049155,0.199328656107142
500,4.80976895,0.163687984648292
500,4.8146224,0.128110573449052
500,4.81947585,0.108525110321259
500,4.8243293,0.0959860464930178
500,4.82918275,0.0693695655550607
500,4.8340362,0.0709532729201135
500,4.83888965,0.0480517909653859
500,4.8437431,0.0314408857197572
500,4.84859655,0.0151908752573452
500,4.85345,-0.000821578027471751
